attachment_id,ticket_id,filename,file_type,source_dataset,storage_path,content_hash,ocr_text,visual_summary,metadata,parse_status,created_at
ATT-MM-0150,TCK-0120,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0150"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0151,TCK-0025,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0151"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0152,TCK-0315,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0152"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0153,TCK-0220,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0153"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0154,TCK-0125,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0154"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0155,TCK-0030,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0155"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0156,TCK-0320,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0156"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0157,TCK-0225,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0157"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0158,TCK-0130,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0158"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0159,TCK-0035,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0159"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0160,TCK-0325,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0160"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0161,TCK-0230,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0161"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0162,TCK-0135,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0162"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0163,TCK-0040,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0163"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0164,TCK-0330,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0164"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0165,TCK-0235,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0165"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0166,TCK-0140,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0166"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0167,TCK-0045,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0167"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0168,TCK-0335,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0168"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0169,TCK-0240,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0169"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0170,TCK-0145,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0170"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0171,TCK-0050,support_form.pdf,pdf,synthetic_docvqa_funsd_style,,e05134ebad1c23746edb9cbe7eaab5d0ce957071b1ed56f86aa02f1a5c4c21e5,服务申请表 产品 视觉巡检仪 处理时限 2 个工作日,PDF 表单包含产品名称、申请日期和处理时限字段。,"{""sample_id"": ""MMT-0171"", ""case_type"": ""document_form"", ""gold_evidence_type"": ""document_form"", ""gold_entities"": {""processing_days"": ""2""}, ""notes"": ""DocVQA/FUNSD-style form evidence.""}",pending,2026-05-16T00:00:00
ATT-MM-0172,TCK-0156,payment_success.png,image,synthetic_sroie_cord_style,,890ff54b2089b932a18e332771568593b882af4864eb5fe8c6d95bdec5c13f0a,支付成功 订单号 ORD-0015 金额 238.5 元,支付截图显示 运维控制台 已完成付款，金额 238.5 元。,"{""sample_id"": ""MMT-0172"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 238.5, ""order_id"": ""ORD-0015""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0173,TCK-0061,payment_success.png,image,synthetic_sroie_cord_style,,a2bccc48b20c87395850d8e04d2ec1c5b91f43eb889d9325e1598982e9b5ff6f,支付成功 订单号 ORD-0107 金额 278.0 元,支付截图显示 云桌面协作 已完成付款，金额 278.0 元。,"{""sample_id"": ""MMT-0173"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 278.0, ""order_id"": ""ORD-0107""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0174,TCK-0256,payment_success.png,image,synthetic_sroie_cord_style,,e80b8805590159bdcd281901374acd4e062110054c41e3083b0a69be14b095c7,支付成功 订单号 ORD-0065 金额 673.0 元,支付截图显示 运维控制台 已完成付款，金额 673.0 元。,"{""sample_id"": ""MMT-0174"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 673.0, ""order_id"": ""ORD-0065""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0175,TCK-0161,payment_success.png,image,synthetic_sroie_cord_style,,8d41a80b1c61ab5bf810cb4875cfb1f4d58e414b2d592e4591a177eeb5f2a717,支付成功 订单号 ORD-0022 金额 515.0 元,支付截图显示 云桌面协作 已完成付款，金额 515.0 元。,"{""sample_id"": ""MMT-0175"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 515.0, ""order_id"": ""ORD-0022""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0176,TCK-0066,payment_success.png,image,synthetic_sroie_cord_style,,9b5aff89422b822f78d03cc39dffb954dc7e452ff326c6af3d1f9a84894d9fd1,支付成功 订单号 ORD-0113 金额 515.0 元,支付截图显示 视觉巡检仪 已完成付款，金额 515.0 元。,"{""sample_id"": ""MMT-0176"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 515.0, ""order_id"": ""ORD-0113""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0177,TCK-0356,payment_success.png,image,synthetic_sroie_cord_style,,5b1a10cdbe76b82a296ed1c8469e5a91ec831795ec9397666237a1df1f9cd8ce,支付成功 订单号 ORD-0115 金额 594.0 元,支付截图显示 运维控制台 已完成付款，金额 594.0 元。,"{""sample_id"": ""MMT-0177"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 594.0, ""order_id"": ""ORD-0115""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0178,TCK-0261,payment_success.png,image,synthetic_sroie_cord_style,,7392e3f41f95ec56d8ef0620dfc999293a7b69e90d17d99de07262260d0ebd16,支付成功 订单号 ORD-0072 金额 436.0 元,支付截图显示 云桌面协作 已完成付款，金额 436.0 元。,"{""sample_id"": ""MMT-0178"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 436.0, ""order_id"": ""ORD-0072""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0179,TCK-0166,payment_success.png,image,synthetic_sroie_cord_style,,c686b1e423acb9fb0848ec488b86dfea774b6b10a5d9ecafc06e4b393393d4d0,支付成功 订单号 ORD-0028 金额 238.5 元,支付截图显示 视觉巡检仪 已完成付款，金额 238.5 元。,"{""sample_id"": ""MMT-0179"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 238.5, ""order_id"": ""ORD-0028""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0180,TCK-0266,payment_success.png,image,synthetic_sroie_cord_style,,ef0b6cfeffd6412955431698e49c7a73272e75cca832ebfba1706c1de45db9b0,支付成功 订单号 ORD-0093 金额 238.5 元,支付截图显示 视觉巡检仪 已完成付款，金额 238.5 元。,"{""sample_id"": ""MMT-0180"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 238.5, ""order_id"": ""ORD-0093""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0181,TCK-0171,payment_success.png,image,synthetic_sroie_cord_style,,df9de12c9c36e69b9086128d95b19071bdab205a878528993825768b62103fce,支付成功 订单号 ORD-0049 金额 554.5 元,支付截图显示 安全金库 已完成付款，金额 554.5 元。,"{""sample_id"": ""MMT-0181"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 554.5, ""order_id"": ""ORD-0049""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0182,TCK-0076,payment_success.png,image,synthetic_sroie_cord_style,,963c597e10bde06bf4ee90c9b8e594ed66dc20370f923a558dbf09597095ddc0,支付成功 订单号 ORD-0005 金额 357.0 元,支付截图显示 运维控制台 已完成付款，金额 357.0 元。,"{""sample_id"": ""MMT-0182"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 357.0, ""order_id"": ""ORD-0005""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0183,TCK-0271,payment_success.png,image,synthetic_sroie_cord_style,,23c85a0b6419017fdb15b5f92913f14c3f03226dcbf44a2d04dee613ce4ec909,支付成功 订单号 ORD-0099 金额 475.5 元,支付截图显示 安全金库 已完成付款，金额 475.5 元。,"{""sample_id"": ""MMT-0183"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 475.5, ""order_id"": ""ORD-0099""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0184,TCK-0081,payment_success.png,image,synthetic_sroie_cord_style,,0ea1209924385a4cedecc30ebf639b1c7bda192cee5c37e41131d4f24f72d7b0,支付成功 订单号 ORD-0012 金额 633.5 元,支付截图显示 云桌面协作 已完成付款，金额 633.5 元。,"{""sample_id"": ""MMT-0184"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 633.5, ""order_id"": ""ORD-0012""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0185,TCK-0276,payment_success.png,image,synthetic_sroie_cord_style,,c40233f9a493dd526bfcf1e7926d1d0e6d5ddeefb5c9bd7cad5d52ec3827f4ca,支付成功 订单号 ORD-0105 金额 199.0 元,支付截图显示 运维控制台 已完成付款，金额 199.0 元。,"{""sample_id"": ""MMT-0185"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 199.0, ""order_id"": ""ORD-0105""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0186,TCK-0181,payment_success.png,image,synthetic_sroie_cord_style,,ec9491d63125454f6cfdf8672892ba78b86581f58606dbb2ff109280a2edde4d,支付成功 订单号 ORD-0062 金额 554.5 元,支付截图显示 云桌面协作 已完成付款，金额 554.5 元。,"{""sample_id"": ""MMT-0186"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 554.5, ""order_id"": ""ORD-0062""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0187,TCK-0086,payment_success.png,image,synthetic_sroie_cord_style,,bc7e7c130fe93ed2d2074ccc1e22724fa471e3bd1adff4e6993eb10b0eacf1e2,支付成功 订单号 ORD-0018 金额 357.0 元,支付截图显示 视觉巡检仪 已完成付款，金额 357.0 元。,"{""sample_id"": ""MMT-0187"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 357.0, ""order_id"": ""ORD-0018""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0188,TCK-0186,payment_success.png,image,synthetic_sroie_cord_style,,07784d813d864b178991906442b1899ae8d501dbae99c03f8557685710c4878a,支付成功 订单号 ORD-0068 金额 278.0 元,支付截图显示 视觉巡检仪 已完成付款，金额 278.0 元。,"{""sample_id"": ""MMT-0188"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 278.0, ""order_id"": ""ORD-0068""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0189,TCK-0091,payment_success.png,image,synthetic_sroie_cord_style,,cb96a1efd9772664c9759f12f86eb6ea9d962da5d417e875685d1920b573de15,支付成功 订单号 ORD-0024 金额 594.0 元,支付截图显示 安全金库 已完成付款，金额 594.0 元。,"{""sample_id"": ""MMT-0189"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 594.0, ""order_id"": ""ORD-0024""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0190,TCK-0286,payment_success.png,image,synthetic_sroie_cord_style,,871eebe09380c50ceae8e14fe2186b124e0887fcae781658b694525b7b06a473,支付成功 订单号 ORD-0118 金额 199.0 元,支付截图显示 视觉巡检仪 已完成付款，金额 199.0 元。,"{""sample_id"": ""MMT-0190"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 199.0, ""order_id"": ""ORD-0118""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0191,TCK-0191,payment_success.png,image,synthetic_sroie_cord_style,,892da9df5190d43eaf91a0b2aae9238b4ba194e2114a8ea529a9269dfcd6ea9c,支付成功 订单号 ORD-0074 金额 515.0 元,支付截图显示 安全金库 已完成付款，金额 515.0 元。,"{""sample_id"": ""MMT-0191"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 515.0, ""order_id"": ""ORD-0074""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0192,TCK-0096,payment_success.png,image,synthetic_sroie_cord_style,,532541fc9861b2a0966f6528b3d27abf809b16483c6780ee9253b7a21047154b,支付成功 订单号 ORD-0030 金额 317.5 元,支付截图显示 运维控制台 已完成付款，金额 317.5 元。,"{""sample_id"": ""MMT-0192"", ""case_type"": ""payment_verified"", ""gold_evidence_type"": ""payment_screenshot"", ""gold_entities"": {""amount"": 317.5, ""order_id"": ""ORD-0030""}, ""notes"": ""SROIE/CORD-style receipt evidence; order system remains authoritative.""}",pending,2026-05-16T00:00:00
ATT-MM-0193,TCK-0243,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0193"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
ATT-MM-0194,TCK-0148,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0194"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
ATT-MM-0195,TCK-0053,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0195"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
ATT-MM-0196,TCK-0343,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0196"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
ATT-MM-0197,TCK-0248,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0197"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
ATT-MM-0198,TCK-0153,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0198"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
ATT-MM-0199,TCK-0058,service_unavailable.png,image,synthetic_rico_style,,0e283ef202e082a85dcf04d9e3a872dac6cee46f96144a0977efeef9b3d2780d,Error 503 Service Unavailable 云桌面协作 页面无法加载,报错截图显示页面服务不可用，页面中心有 503 错误提示。,"{""sample_id"": ""MMT-0199"", ""case_type"": ""error_screenshot"", ""gold_evidence_type"": ""error_screenshot"", ""gold_entities"": {""error_code"": ""503""}, ""notes"": ""RICO-style UI screenshot with synthetic error overlay.""}",pending,2026-05-16T00:00:00
