ticket_id,channel,customer_id,customer_tier,title,body,product,created_at,status,linked_order_id,expected_category,source_dataset,source_ticket_ref,source_language,source_queue,source_subject,source_body
TCK-0270,web,CUST-030,enterprise,需要确认方案能力和适用方式,当前团队正在比较不同方案，希望确认“视觉巡检仪”在报价与套餐方案咨询方面的能力和商务安排，请尽量给到清晰答复。,视觉巡检仪,2026-03-27T03:56:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-19109,en,Customer Service,Information Request - Project Management SaaS Features,"I am contacting you to seek information about the features included in your project management Software as a Service (SaaS) designed for team collaboration. Could you kindly provide a list of the features present in your platform? I am particularly interested in the tools and functionalities that can boost team productivity and efficiency. Additionally, I would like to learn more about your pricing plans and the customer support services you offer. Thank you for your time and assistance. I look forward to your response and am available to discuss this further at your convenience."
TCK-0271,email,CUST-031,standard,售后退款流程想尽快推进,关于订单 ORD-0099 对应的“安全金库”，目前遇到账单金额或发票信息异常，想确认是否满足退款条件，并尽快推进售后处理。,安全金库,2026-03-27T02:55:00,open,ORD-0099,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-17166,en,Billing and Payments,Update Billing Processes Using Data Analytics,"Customer Support, requesting an update on the billing processes, particularly the payment methods and the software/hardware utilized for data analytics operations. We are currently encountering issues with the payment gateway and would like to explore alternative options. Could you please provide us with the available payment methods and guide us through the process of updating our billing information? We greatly appreciate your assistance in this matter and look forward to hearing from you soon. Thank you for your support."
TCK-0272,chat,CUST-032,premium,物流轨迹长时间未更新，请帮忙核对,“云桌面协作”这笔订单 ORD-0032 已经等待多日，目前仍有物流轨迹长时间未更新 的迹象，麻烦同步当前承运与履约进展。,云桌面协作,2026-03-27T01:54:00,open,ORD-0032,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-12358,en,Technical Support,Boost CRM Functionality,"Customer Support, requesting enhancements to CRM digital tools. Objective is to optimize brand growth strategies and streamline operations. Our team currently struggles with managing customer data and tracking engagement metrics. By integrating CRM tools, we aim to automate tasks, improve data analysis, and make informed decisions. We would greatly appreciate any guidance on available integration options and the implementation process. Additionally, we are looking forward to your assistance."
TCK-0273,web,CUST-033,enterprise,系统异常已经影响团队使用,“云桌面协作”当前存在明显的系统报错或故障需要排查，现场已经很难继续推进业务，麻烦优先安排技术排查。 目前已经影响生产，SLA 有风险，请按高优先级处理。,云桌面协作,2026-03-27T00:53:00,open,ORD-0097,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-15510,en,Technical Support,Integration Failure,"Dear Customer Support, I am contacting you to report a failure in multiple integrations. This issue began when I noticed that our various services were not working correctly. In my investigation, I suspect the problem might stem from an API key mismatch or an update issue. I have restarted the impacted services, reviewed the logs for errors, and ensured that the credentials are accurate. Even so, the problem remains unresolved. I would greatly appreciate your help in resolving this issue as soon as possible. Please inform me if there are any additional actions I should take or if you need further details from me. Thank you for your assistance. I look forward to your response. Sincerely, [Your Name]"
TCK-0274,email,CUST-034,standard,账号验证一直失败，影响使用,我们在访问“运维控制台”时遇到登录、密码或多因素认证异常，已经尝试重置密码和重新验证，但仍然无法恢复，请协助排查账号或权限配置。,运维控制台,2026-03-26T23:52:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-13230,en,Customer Service,Trouble logging into account,"Dear support team, I am facing difficulties logging into my account. The login attempt failed without any prior warning. It may be due to an outdated browser or cookies. I have already tried clearing the cache and ensuring my browser is up to date, yet the problem still exists. I hope you can help me resolve this. Please inform me of any further actions needed on my part or any additional details you require. Many thanks for your assistance. I await a response at your earliest convenience."
TCK-0275,chat,CUST-035,premium,想了解商务报价和功能边界,关于“视觉巡检仪”，我们想进一步了解报价与套餐方案咨询方面的信息，尤其是适用范围、交付节奏和后续支持方式。,视觉巡检仪,2026-03-26T22:51:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-00054,en,Billing and Payments,Support for QuickBooks,"I am seeking information on billing options and the integration of the QuickBooks Online SaaS platform. Could you provide details on the available plans and pricing? I would appreciate it if you could explain the benefits of each plan and how they cater to different business needs. Additionally, I would like to know if there are any discounts available for long-term commitments and if a free trial period is offered. Please let me know the necessary information to assist with my inquiry."
TCK-0276,web,CUST-036,enterprise,账单金额或发票信息异常，需要人工处理,我们希望针对订单 ORD-0105 申请退款，原因是“运维控制台”当前存在账单金额或发票信息异常，请结合订单状态给出下一步处理建议。,运维控制台,2026-03-26T21:50:00,open,ORD-0105,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-17948,en,Billing and Payments,Assistance with Billing Details Update,"I am writing to request an update on my billing details for my digital marketing subscriptions. Currently, I have multiple subscriptions with various due dates, which is causing confusion and inefficiency. I would like to streamline the payment process to improve efficiency. Could you please assist in updating my billing details to a single payment method for all my subscriptions? Additionally, I would appreciate it if you could provide me with a detailed invoice for my current subscriptions. Your prompt assistance would be greatly appreciated. I look forward to your help."
TCK-0277,email,CUST-037,standard,订单发货进度长时间未更新,订单 ORD-0037 对应的“云桌面协作”出现了物流轨迹长时间未更新，我们长时间没有看到新的物流更新，请帮忙核对发货与履约状态。,云桌面协作,2026-03-26T20:49:00,open,ORD-0037,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-12539,en,Technical Support,Support for Digital Strategy,Please adjust the digital strategy parameters to enhance brand growth and improve the effectiveness of campaign performance tracking.
TCK-0278,chat,CUST-038,premium,服务报错持续出现，需要尽快排查,我们在使用“云桌面协作”时遇到服务中断或不可用影响团队使用，当前影响范围正在扩大，希望尽快确认故障根因和恢复时间。,云桌面协作,2026-03-26T19:48:00,open,,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-15649,en,Service Outages and Maintenance,Issue with Server Time,"During the unexpected outage that impacted multiple products, disrupting financial data analytics, it is suspected that a server failure during maintenance might have caused the problem. Our team has been working to restore service by rebooting systems and checking connectivity, but the issue still persists. I would greatly appreciate it if you could look into this matter and provide a resolution as soon as possible. Please let me know if you need any additional information to facilitate the resolution process."
TCK-0279,web,CUST-039,enterprise,登录与权限访问出现异常,关于“运维控制台”的账号访问问题，目前表现为登录、密码或多因素认证异常，已经影响日常操作，请给出下一步处理建议。,运维控制台,2026-03-26T18:47:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-14387,en,IT Support,Facing Login Challenges Today,"I am encountering login difficulties, which might be caused by an outdated browser. I have already attempted clearing the cache and restarting the browser, but the problem continues."
TCK-0280,email,CUST-040,standard,报价与套餐方案咨询，希望尽快回复,我们最近在评估“视觉巡检仪”是否适合内部场景，想重点咨询与报价与套餐方案咨询相关的能力边界、上线节奏和最佳实践。,视觉巡检仪,2026-03-26T17:46:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-00788,en,Billing and Payments,Inquiry on Payment Methods for RAID-Controller and Hub Services,"Hello Customer Support, I am writing to request information regarding the payment options for RAID-Controller and Hub services. Could you please list the payment methods you accept such as credit cards, PayPal, or bank transfers? Are there any discounts available for extended contracts or large orders? I am also keen to know about the pricing plans and payment terms for these services. If any special offers or promotions are currently being offered, could you share that information as well? I look forward to your response and appreciate your help in understanding the payment options for these services. Best regards, [Your Name]"
TCK-0281,chat,CUST-041,premium,想确认最近订单的退款处理,我们在使用“云桌面协作”过程中遇到了退款、账单或扣费异常，现在想申请退款或补偿。我手头暂时找不到订单号，但可以补充付款截图和采购信息，请先帮我确认处理规则。,云桌面协作,2026-03-26T16:45:00,open,,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-00193,en,Billing and Payments,Problem with Payment,"There has been an issue with processing payments for several software subscriptions. The payment gateway unexpectedly declined the transaction. Despite restarting my device and verifying my account balance, the problem remains unresolved. I believe it could be related to an expired credit card or overdrawn limit."
TCK-0282,web,CUST-042,enterprise,物流履约出现异常，想尽快确认,关于订单 ORD-0042，我们现在最关注的是“云桌面协作”的发货与物流问题。由于存在物流轨迹长时间未更新，请尽快确认是否需要升级处理。,云桌面协作,2026-03-26T15:44:00,open,ORD-0042,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-13242,en,Product Support,Concerns About Campaign Performance,"Customer Support, kindly focus on the underperformance of our digital campaigns. It appears that the root cause is inconsistent tracking across different platforms, which may be due to integration issues with various tools. Despite our efforts to realign tracking metrics, we continue to notice discrepancies. I would greatly appreciate it if you could look into this matter and provide a solution to resolve the discrepancies and improve campaign performance. Thank you for your time and assistance. I look forward to hearing from you."
TCK-0283,email,CUST-043,standard,故障影响正常业务推进,今天开始“云桌面协作”持续出现服务中断或不可用影响团队使用，多名同事反馈无法正常使用，已经影响团队工作推进，请尽快排查。,云桌面协作,2026-03-26T14:43:00,open,,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-16061,en,Technical Support,System Downtime Impacting Various Products Today,"We encountered a system outage that affected multiple products. This might have happened due to server overload during peak usage. So far, we have restarted the servers and cleared temporary caches, but unfortunately, it hasn't resolved the issue yet. We are still investigating and will provide an update soon."
TCK-0284,chat,CUST-044,premium,密码重置或凭证校验失败，需要协助处理,“运维控制台”当前存在密码重置或凭证校验失败，用户多次尝试登录后仍然失败，希望尽快确认是账号、验证码还是 MFA 配置问题。,运维控制台,2026-03-26T13:42:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-14865,en,IT Support,Notification of Login Challenges,"Several users are encountering login difficulties on the SaaS platform. This problem might be related to recent system updates that have impacted user authentication. So far, we have tried clearing browser caches and resetting passwords, but these attempts have not been successful. We would greatly appreciate it if you could look into the matter and provide a solution as soon as possible. Please inform us if there is any additional information needed to resolve the issue."
TCK-0285,web,CUST-045,enterprise,想咨询产品功能与上线安排,当前团队正在比较不同方案，希望确认“视觉巡检仪”在报价与套餐方案咨询方面的能力和商务安排，请尽量给到清晰答复。,视觉巡检仪,2026-03-26T12:41:00,open,ORD-0013,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-00938,en,Billing and Payments,Enquiring About Billing Options for Investment Analytics Services,"I am writing to seek details on the billing options for enhancing investment analytics services. Could you kindly furnish me with information on the different plans and pricing structures? Additionally, could you elaborate on the pros and cons of each option? This will assist me in making an informed choice. Thank you for your support."
TCK-0286,email,CUST-046,standard,账单与扣费异常，需要尽快核对,关于订单 ORD-0118 对应的“视觉巡检仪”，目前遇到账单金额或发票信息异常，想确认是否满足退款条件，并尽快推进售后处理。,视觉巡检仪,2026-03-26T11:40:00,open,ORD-0118,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-08303,en,Billing and Payments,Request for Updating Billing Details for Enhanced Data Analytics,"Dear Customer Support, we are writing to request an update to our billing information in order to better align with our enhanced data analytics tools, which have recently been implemented as part of an investment optimization initiative. These tools have significantly improved our ability to track and analyze investments, and we believe that updating our billing information will enhance our overall experience. Could you please adjust our billing cycle to monthly payments instead of the current quarterly payments? Additionally, we would like to update our payment method to a credit card."
TCK-0287,chat,CUST-047,premium,包裹运输状态异常，需要协助排查,“云桌面协作”这笔订单 ORD-0047 已经等待多日，目前仍有物流轨迹长时间未更新 的迹象，麻烦同步当前承运与履约进展。,云桌面协作,2026-03-26T10:39:00,open,ORD-0047,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-14944,en,IT Support,Request for Updating Discord and Drupal,"Hello customer support, I am contacting you to request an update on our Discord and Drupal integrations. My digital marketing efforts heavily depend on these platforms, and I think improving their integration will greatly enhance our tracking of performance. Given the fast-paced environment of digital marketing, it is essential that we stay at the forefront and optimize our tools to increase our reach and engagement. Could you please examine this and provide a solution that fits our requirements? If there are any additional steps I need to undertake or further details you need, please let me know. Thank you for your time and assistance. I am looking forward to your response."
TCK-0288,web,CUST-048,enterprise,服务中断或不可用影响团队使用，请优先处理,“云桌面协作”当前存在明显的服务中断或不可用影响团队使用，现场已经很难继续推进业务，麻烦优先安排技术排查。,云桌面协作,2026-03-26T09:38:00,open,,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-16105,en,Service Outages and Maintenance,Service Problem,"An unexpected service disruption has occurred, impacting several products and hindering user access. This outage might be due to a recent system update or a network failure. Initial diagnostic steps such as restarting services and reviewing server logs have been taken, but the issue remains unresolved. Assistance is needed to address and resolve this issue, aiming to restore normal functionality."
TCK-0289,email,CUST-049,standard,重置密码后仍然无法登录,我们在访问“运维控制台”时遇到登录、密码或多因素认证异常，已经尝试重置密码和重新验证，但仍然无法恢复，请协助排查账号或权限配置。,运维控制台,2026-03-30T08:37:00,open,ORD-0025,account_access,Tobi-Bueck/customer-support-tickets,PUB-17636,en,Customer Service,Report on Login Problem with Browser,"I am facing a login difficulty, which might be related to the browser cache. Despite clearing the cookies, the problem remains unresolved. I urgently need your help to address this issue. Could you please provide me with some troubleshooting steps or a solution?"
TCK-0290,chat,CUST-050,premium,需要确认方案能力和适用方式,关于“视觉巡检仪”，我们想进一步了解报价与套餐方案咨询方面的信息，尤其是适用范围、交付节奏和后续支持方式。,视觉巡检仪,2026-03-30T07:36:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-01195,en,IT Support,Support for Investment Strategy Analytics Tools,"Inquiring about the support services for analytics tools that can optimize investment strategies. Could you provide details on the types of tools offered and their benefits, as well as any tutorials or support resources available to help users get started? Additionally, could you provide information on pricing and subscription options? Thank you for your time and assistance. Looking forward to your response."
TCK-0291,web,CUST-051,enterprise,售后退款流程想尽快推进,我们希望针对订单 ORD-0004 申请退款，原因是“安全金库”当前存在退款、账单或扣费异常，请结合订单状态给出下一步处理建议。,安全金库,2026-03-30T06:35:00,open,ORD-0004,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-12656,en,Billing and Payments,Issue with Payment,"There is an issue with processing the payment for several software subscriptions. The payment gateway has suddenly declined the transaction. I have already restarted my system and confirmed my account balance, yet the problem continues. It could be related to an expired credit card or exceeding the payment limit."
TCK-0292,email,CUST-052,standard,物流轨迹长时间未更新，请帮忙核对,订单 ORD-0052 对应的“云桌面协作”出现了物流轨迹长时间未更新，我们长时间没有看到新的物流更新，请帮忙核对发货与履约状态。,云桌面协作,2026-03-30T05:34:00,open,ORD-0052,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-15283,en,Product Support,Assistance with Optimizing Integration of Various Products in SaaS Platform for Seamless Project Management,"We are seeking customer support for assistance in optimizing the integration of various products within our SaaS platform to achieve seamless project management. Our team is currently facing challenges navigating through multiple tools and platforms, which is adversely affecting our productivity and efficiency. We believe that a streamlined and integrated approach would significantly enhance our workflow and overall project outcomes. Specifically, we are requesting help in integrating project planning, time tracking, and collaboration tools."
TCK-0293,chat,CUST-053,premium,系统异常已经影响团队使用,我们在使用“云桌面协作”时遇到安全告警或权限异常影响使用，当前影响范围正在扩大，希望尽快确认故障根因和恢复时间。,云桌面协作,2026-03-30T04:33:00,open,ORD-0037,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-16532,en,Customer Service,Compromise of Medical Records Due to Security Incident,"A security breach due to network issues and human error has compromised medical records. Efforts to isolate the systems have been found to be ineffective, putting sensitive data at risk."
TCK-0294,web,CUST-054,enterprise,账号验证一直失败，影响使用,关于“运维控制台”的账号访问问题，目前表现为登录、密码或多因素认证异常，已经影响日常操作，请给出下一步处理建议。,运维控制台,2026-03-30T03:32:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-18133,en,IT Support,Problems with login following recent update,Tried clearing cache and restarting browser but issues persist
TCK-0295,email,CUST-055,standard,想了解商务报价和功能边界,我们最近在评估“视觉巡检仪”是否适合内部场景，想重点咨询与报价与套餐方案咨询相关的能力边界、上线节奏和最佳实践。,视觉巡检仪,2026-03-30T02:31:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-01978,en,Billing and Payments,Inquiry About Digital Marketing Strategy Services,"Hello Customer Support, I am writing to inquire about the various plans available for digital marketing strategy services. Could you please furnish me with detailed information regarding the different packages and their associated pricing? I am eager to understand how your services can assist my business in thriving within the digital realm. Specifically, I would like to know the range of services included in each plan, such as social media management, content creation, and search engine optimization. Additionally, I would appreciate any case studies or testimonials from previous clients. Thank you for your time and assistance. I look forward to your response. Best regards, [Your Name]"
TCK-0296,chat,CUST-056,premium,账单金额或发票信息异常，需要人工处理,订单 ORD-0010 购买的“运维控制台”最近使用体验不符合预期，同时还出现了账单金额或发票信息异常，请帮我核对退款或账单修正流程。,运维控制台,2026-03-30T01:30:00,open,ORD-0010,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-00353,en,Billing and Payments,Problem with Billing Accuracy for SaaS Subscription,"There were recent discrepancies in the billing for my SaaS subscription, which I believe are due to a delay in the payment processing system. I have already checked and updated my payment information, but the issue persists. Could you please help resolve this as soon as possible?"
TCK-0297,web,CUST-057,enterprise,订单发货进度长时间未更新,关于订单 ORD-0057，我们现在最关注的是“云桌面协作”的发货与物流问题。由于存在物流轨迹长时间未更新，请尽快确认是否需要升级处理。,云桌面协作,2026-03-30T00:29:00,open,ORD-0057,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-16194,en,Service Outages and Maintenance,Exploring Tool Integration with Project Management SaaS,"I am keen on integrating several tools with our project management software as a service to boost workflow and productivity. Such integration would facilitate seamless task tracking, automated processes, and real-time collaboration. By merging these tools, I anticipate enhanced efficiency and productivity. Could you elaborate on the available features and how they can be customized to meet my requirements?"
TCK-0298,email,CUST-058,standard,服务报错持续出现，需要尽快排查,今天开始“云桌面协作”持续出现安全告警或权限异常影响使用，多名同事反馈无法正常使用，已经影响团队工作推进，请尽快排查。,云桌面协作,2026-03-29T23:28:00,open,,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-17536,en,Returns and Exchanges,Update on Data Breach Occurrence,"Hello Customer Support, \n\nWe are reaching out to provide details about a recent data breach incident. Our initial findings indicate that a human error could be the cause. \nWe have reinitiated our server operations to manage the situation and prevent additional unauthorized access. \nHowever, we urgently need your help to ensure all required actions are implemented to safeguard customer confidential information. \nPlease inform us of the actions needed to address this issue and prevent similar occurrences. \nWe thank you for your quick response to this concern and look forward to your reply. \nThank you for your cooperation in resolving this matter."
TCK-0299,chat,CUST-059,premium,登录与权限访问出现异常,“运维控制台”当前存在密码重置或凭证校验失败，用户多次尝试登录后仍然失败，希望尽快确认是账号、验证码还是 MFA 配置问题。,运维控制台,2026-03-29T22:27:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-18209,en,IT Support,Problem with Medical Data Exposure,Unapproved access noticed because of a weak password.
TCK-0300,web,CUST-060,enterprise,报价与套餐方案咨询，希望尽快回复,当前团队正在比较不同方案，希望确认“视觉巡检仪”在报价与套餐方案咨询方面的能力和商务安排，请尽量给到清晰答复。,视觉巡检仪,2026-03-29T21:26:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-02171,en,Billing and Payments,Details on Project Management SaaS Pricing,Is there any detailed information on the pricing tiers for the project management SaaS service? Thank you!
TCK-0301,email,CUST-001,standard,想确认最近订单的退款处理,关于订单 ORD-0017 对应的“云桌面协作”，目前遇到账单金额或发票信息异常，想确认是否满足退款条件，并尽快推进售后处理。,云桌面协作,2026-03-29T20:25:00,open,ORD-0017,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-00577,en,Billing and Payments,Request for Support,"Customer Support, encountered an unexpected charge on my account, which is affecting our budget for digital marketing activities. This might have occurred due to a billing error or miscommunication related to package upgrades. After verifying subscription details and checking for unauthorized transactions, the issue still persists. Could you please look into this matter and provide a resolution and explanation for the charge? I appreciate your assistance in resolving this issue and would like a detailed breakdown of my current subscription and any recent changes. Thank you."
TCK-0302,chat,CUST-002,premium,物流履约出现异常，想尽快确认,“云桌面协作”这笔订单 ORD-0062 已经等待多日，目前仍有物流轨迹长时间未更新 的迹象，麻烦同步当前承运与履约进展。,云桌面协作,2026-03-29T19:24:00,open,ORD-0062,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-16325,en,Product Support,Support for Campaign Metrics,"The campaign metrics appear to be incorrect, which might be because of flawed data tracking."
TCK-0303,web,CUST-003,enterprise,故障影响正常业务推进,“云桌面协作”当前存在明显的系统报错或故障需要排查，现场已经很难继续推进业务，麻烦优先安排技术排查。 目前已经影响生产，SLA 有风险，请按高优先级处理。,云桌面协作,2026-03-29T18:23:00,open,,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-18718,en,Technical Support,Report on Incident Involving Marketing Agency's Digital Strategy,"Hello customer support, I am contacting you to report an issue with our marketing agency's digital strategy. Our campaign automation encountered a problem that we suspect is due to an integration error. Despite attempting to restart ActiveCampaign, the issue remains unresolved. We kindly request an investigation into this matter and a swift resolution, as the failure of our campaign automation has significantly impacted our marketing activities. We would appreciate a detailed report on the cause of the issue and recommended steps to prevent similar incidents in the future. We value your prompt attention to this matter and are eager to hear from you soon."
TCK-0304,email,CUST-004,standard,密码重置或凭证校验失败，需要协助处理,我们在访问“运维控制台”时遇到密码重置或凭证校验失败，已经尝试重置密码和重新验证，但仍然无法恢复，请协助排查账号或权限配置。,运维控制台,2026-03-29T17:22:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-18393,en,Technical Support,Unapproved Access Incidents on Medical Data Detected,"Our healthcare facility has encountered unapproved access incidents involving medical data. This might be due to weak password policies. To address this, we recommend updating passwords and strengthening firewall settings. Immediate assistance is needed to secure the medical data."
TCK-0305,chat,CUST-005,premium,想咨询产品功能与上线安排,关于“视觉巡检仪”，我们想进一步了解报价与套餐方案咨询方面的信息，尤其是适用范围、交付节奏和后续支持方式。,视觉巡检仪,2026-03-29T16:21:00,open,ORD-0073,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-03057,en,Billing and Payments,Inquiry into Pricing Plans for Large Teams,"I am contacting you to seek detailed information regarding the pricing plans for large teams utilizing your project management software as a service (SaaS) with a range of integrations. Kindly furnish me with the specifics of the plans and their costs. It would also be helpful if you could inform me about any special discounts for large teams. Moreover, I would like to understand if there are any restrictions on the number of integrations included in each plan. Thank you for your attention to this query."
TCK-0306,web,CUST-006,enterprise,账单与扣费异常，需要尽快核对,我们希望针对订单 ORD-0023 申请退款，原因是“视觉巡检仪”当前存在账单金额或发票信息异常，请结合订单状态给出下一步处理建议。,视觉巡检仪,2026-03-29T15:20:00,open,ORD-0023,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-00865,en,Billing and Payments,Request for ClickUp Subscription Details,"Hello Customer Support, I am writing to request detailed information about billing cycles, payment options, and the various plans available with ClickUp subscriptions. I would greatly appreciate it if you could provide a breakdown of the different plans and their corresponding prices, as well as any discounts or promotions that might be available. Additionally, could you inform me about any additional fees associated with certain features or services? I look forward to your prompt response and appreciate your assistance. Thank you, [Your Name]"
TCK-0307,email,CUST-007,standard,包裹运输状态异常，需要协助排查,订单 ORD-0067 对应的“云桌面协作”出现了发货与配送状态异常，我们长时间没有看到新的物流更新，请帮忙核对发货与履约状态。,云桌面协作,2026-03-29T14:19:00,open,ORD-0067,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-16339,en,Product Support,Assistance Required for SendGrid Integration,"I am trying to integrate SendGrid into my project management SaaS and need guidance on how to do it. Could you provide a step-by-step guide and relevant resources? I am particularly interested in improving email delivery and the benefits of using SendGrid. Specifically, I would like to know how to set up webhooks to track email opens. Any assistance would be greatly appreciated."
TCK-0308,chat,CUST-008,premium,系统报错或故障需要排查，请优先处理,我们在使用“云桌面协作”时遇到系统报错或故障需要排查，当前影响范围正在扩大，希望尽快确认故障根因和恢复时间。,云桌面协作,2026-03-29T13:18:00,open,,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-18783,en,Technical Support,Support Request for SaaS Platform Crash,"Our SaaS platform unexpectedly crashed, leading to data loss. Potential reasons might be insufficient Kubernetes resources and Express.js incompatibility. I have already restarted the Hub, reviewed Cassandra logs, and confirmed the Netgear Wi-Fi is functioning correctly, but the problem still exists. Assistance in fixing this and preventing future crashes would be greatly appreciated."
TCK-0309,web,CUST-009,enterprise,重置密码后仍然无法登录,关于“运维控制台”的账号访问问题，目前表现为密码重置或凭证校验失败，已经影响日常操作，请给出下一步处理建议。,运维控制台,2026-03-29T12:17:00,open,ORD-0085,account_access,Tobi-Bueck/customer-support-tickets,PUB-18603,en,Customer Service,Occasional Login Issues Detected in Project Management System,"Several users are encountering sporadic login difficulties. The issue might be related to heightened server activity during peak hours. Resetting the users' passwords and cleaning their browser caches could potentially fix the problem. However, if the issue continues, a deeper investigation is needed to identify the underlying cause."
TCK-0310,email,CUST-010,standard,需要确认方案能力和适用方式,我们最近在评估“视觉巡检仪”是否适合内部场景，想重点咨询与报价与套餐方案咨询相关的能力边界、上线节奏和最佳实践。,视觉巡检仪,2026-03-29T11:16:00,open,,general_inquiry,Tobi-Bueck/customer-support-tickets,PUB-03453,en,Returns and Exchanges,Customer Support Enquiry on Brand Growth Strategies,"Customer Support, we are looking to inquire about the digital strategies and services you offer for brand growth. Could you provide information on the methods and techniques that can help our brand expand its online presence? We are particularly interested in learning about your approach to social media marketing, content creation, and search engine optimization. Additionally, we would appreciate any information you can provide on your pricing packages. Thank you for your time and assistance. We look forward to hearing from you soon. Regards, [Your Name]"
TCK-0311,chat,CUST-011,premium,售后退款流程想尽快推进,订单 ORD-0029 购买的“安全金库”最近使用体验不符合预期，同时还出现了账单金额或发票信息异常，请帮我核对退款或账单修正流程。,安全金库,2026-03-29T10:15:00,open,ORD-0029,billing_refund,Tobi-Bueck/customer-support-tickets,PUB-01411,en,Billing and Payments,"Encountered Billing Error During Subscription Month, Potentially From Incorrect Payment Processing","Faced a billing error for the subscription in the current month, which might be attributed to an issue with the payment processing platform. After re-entering payment details and reaching out to support for clarification, the problem still continues. I would greatly appreciate your assistance in resolving this matter to ensure my subscription is updated correctly. Please investigate and provide a solution to rectify the billing error as soon as possible."
TCK-0312,web,CUST-012,enterprise,物流轨迹长时间未更新，请帮忙核对,关于订单 ORD-0072，我们现在最关注的是“云桌面协作”的发货与物流问题。由于存在物流轨迹长时间未更新，请尽快确认是否需要升级处理。,云桌面协作,2026-03-29T09:14:00,open,ORD-0072,delivery_issue,Tobi-Bueck/customer-support-tickets,PUB-16899,en,Technical Support,Issue with Campaign Metrics Tracking,"There is a discrepancy in the data between Canvas and ActiveCampaign due to a potential API integration problem or incorrect setup. After verifying API keys and dependencies, the issue continues to persist. Could you please provide assistance in resolving this?"
TCK-0313,email,CUST-013,standard,系统异常已经影响团队使用,今天开始“云桌面协作”持续出现服务中断或不可用影响团队使用，多名同事反馈无法正常使用，已经影响团队工作推进，请尽快排查。,云桌面协作,2026-03-29T08:13:00,open,ORD-0097,technical_issue,Tobi-Bueck/customer-support-tickets,PUB-18929,en,IT Support,Problem with Website Downtime Today,"The website faced an unexpected outage during a promotional event, possibly because of increased traffic. I attempted to restart the server and optimize load settings, but the issue still persists. Urgent assistance is needed to resolve this as soon as possible to minimize any impact on our business."
TCK-0314,chat,CUST-014,premium,账号验证一直失败，影响使用,“运维控制台”当前存在密码重置或凭证校验失败，用户多次尝试登录后仍然失败，希望尽快确认是账号、验证码还是 MFA 配置问题。,运维控制台,2026-03-29T07:12:00,open,,account_access,Tobi-Bueck/customer-support-tickets,PUB-18890,en,Customer Service,Challenge with Login Credentials,"Dear Support Team, I am encountering a login obstacle with my account and am unable to proceed. I believe this could be because of an outdated browser version. Despite clearing the cache and restarting the browser, the problem remains unresolved. I would be very grateful if you could help me fix this issue. Please advise if there are any further actions I should take or if you need more details from me. Thank you for your assistance and I eagerly await your response. Best regards."
